id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
threshold-network-token,t,Threshold Network,https://coin-images.coingecko.com/coins/images/22228/large/nFPNiSbL_400x400.jpg?1696521570,0.01626544,164516395,315,181233232.0,9409718.0,0.01695166,0.01618311,-0.000528984325189403,-3.14976,-5812770.3354563415,-3.41267,10126069957.18457,11155000000.0,,0.226934,-92.83542,2022-03-02T08:36:02.983Z,0.01473348,10.353,2022-12-29T02:35:00.231Z,,2025-03-28T09:26:59.518Z
metaplex,mplx,Metaplex,https://coin-images.coingecko.com/coins/images/27344/large/mplx.png?1696526391,0.210552,164512032,316,210643058.0,6287637.0,0.221756,0.210522,-0.007139804460525978,-3.27978,-5493128.35752514,-3.23115,780999070.21188,1000000000.0,1000000000.0,0.896784,-76.51967,2022-09-20T03:29:58.836Z,0.02528374,732.81859,2023-05-11T20:09:58.088Z,,2025-03-28T09:26:54.103Z
iotex,iotx,IoTeX,https://coin-images.coingecko.com/coins/images/3334/large/Token_Icon_Token_Icon.png?1727899869,0.01740976,164396891,317,164396891.0,9974666.0,0.01915099,0.01737817,-0.001392058406108433,-7.40385,-13257178.49815163,-7.46236,9441369057.0,9441369062.0,10000000000.0,0.255593,-93.20073,2021-11-13T16:54:18.643Z,0.00121576,1329.43223,2020-03-13T02:29:47.597Z,,2025-03-28T09:26:57.139Z
woo-network,woo,WOO,https://coin-images.coingecko.com/coins/images/12921/large/WOO_Logos_2023_Profile_Pic_WOO.png?1696512709,0.085424,163939907,318,189570629.0,11609969.0,0.094248,0.085245,-0.008494320617678158,-9.04436,-16488345.956957698,-9.13845,1918868005.037396,2218868005.037396,2218868005.037396,1.78,-95.19681,2021-11-15T13:44:18.437Z,0.02211546,286.22232,2021-01-04T10:19:13.803Z,,2025-03-28T09:27:01.561Z
chia,xch,Chia,https://coin-images.coingecko.com/coins/images/15174/large/zV5K5y9f_400x400.png?1696514829,11.27,163411883,320,370473098.0,4593457.0,12.49,11.24,-1.0759107893966018,-8.71499,-15475803.196720183,-8.65113,14500232.46022838,32873656.10933304,,1645.12,-99.31614,2021-05-15T14:24:45.107Z,9.28,21.17314,2025-02-03T02:12:25.813Z,,2025-03-28T09:26:58.904Z
constellation-labs,dag,Constellation,https://coin-images.coingecko.com/coins/images/4645/large/Constellation_Network_Logo.png?1696505213,0.04601051,163006639,319,163006757.0,2996031.0,0.04954206,0.04591296,-0.003441926789697597,-6.96008,-12594120.607237011,-7.17202,3549997434.97413,3550000000.0,,0.451761,-89.83053,2021-08-25T23:30:00.311Z,0.00110189,4069.3551,2019-03-09T00:00:00.000Z,"{'times': -0.6384941428553988, 'currency': 'eth', 'percentage': -63.849414285539886}",2025-03-28T09:26:59.328Z
enjincoin,enj,Enjin Coin,https://coin-images.coingecko.com/coins/images/1102/large/Symbol_Only_-_Purple.png?1709725966,0.089502,162730954,321,168357350.0,18100438.0,0.09679,0.089296,-0.00700843466637445,-7.26183,-12844493.579817593,-7.31565,1819459091.874205,1882366589.088519,,4.82,-98.14769,2021-11-25T09:53:41.955Z,0.01865964,378.40593,2017-11-12T00:00:00.000Z,,2025-03-28T09:27:01.471Z
sun-token,sun,Sun Token,https://coin-images.coingecko.com/coins/images/12424/large/RSFOmQ.png?1696512245,0.0164255,161455740,322,326884870.0,35863126.0,0.01678273,0.01630942,-0.000244784278026919,-1.46839,-2467923.1447263956,-1.50553,9829415093.096413,19900730000.0,,66.45,-99.9753,2020-09-11T03:18:35.837Z,0.00462303,255.04082,2022-11-14T04:45:13.210Z,,2025-03-28T09:26:58.872Z
uxlink,uxlink,UXLINK,https://coin-images.coingecko.com/coins/images/39229/large/uxlink.jpg?1721201390,0.473011,159895112,323,472782708.0,31611276.0,0.511996,0.470102,-0.02487830685307052,-4.99675,-8874739.410236001,-5.25849,338200000.0,1000000000.0,1000000000.0,3.68,-87.16472,2024-12-25T03:15:46.338Z,0.140742,235.96657,2024-08-05T11:41:55.951Z,,2025-03-28T09:27:00.162Z
hivemapper,honey,Hivemapper,https://coin-images.coingecko.com/coins/images/28388/large/honey.png?1696527388,0.0383498,158584931,324,246477172.0,496561.0,0.0391876,0.03826441,-0.000789428005887646,-2.01697,-3258921.71841082,-2.01362,4135687271.733714,6427801767.226945,10000000000.0,0.376287,-89.81136,2023-12-12T13:44:51.303Z,0.00849617,351.24414,2023-07-17T12:11:25.247Z,,2025-03-28T09:26:53.053Z
polymesh,polyx,Polymesh,https://coin-images.coingecko.com/coins/images/23496/large/Polymesh-symbol.png?1696522706,0.137538,157668416,325,157668416.0,4649052.0,0.148491,0.136762,-0.007353148703769935,-5.07494,-9036683.114161491,-5.42076,1146174541.292105,1146174541.292105,,0.748771,-81.63148,2024-03-31T21:30:42.403Z,0.099854,37.73919,2023-09-11T19:46:51.485Z,,2025-03-28T09:26:56.263Z
h2o-dao,h2o,H2O Dao,https://coin-images.coingecko.com/coins/images/24588/large/h2o-cg.jpg?1716876224,0.1903,157247451,326,190602971.0,129387.0,0.204868,0.129933,0.051545,37.14806,42735608.0,37.31981,825000000.0,1000000000.0,,1.41,-86.51032,2022-06-02T04:17:56.939Z,0.061334,210.73064,2025-03-11T00:46:38.599Z,,2025-03-28T09:27:02.286Z
turbo,turbo,Turbo,https://coin-images.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00226064,155663653,327,155663653.0,52759833.0,0.00261377,0.00224625,-0.00034781008349617,-13.33399,-23907813.830411285,-13.31382,69000000000.0,69000000000.0,69000000000.0,0.01431669,-84.217,2024-12-11T21:52:05.500Z,6.518e-05,3366.75701,2023-09-26T21:46:54.834Z,,2025-03-28T09:26:59.604Z
saros-finance,saros,Saros,https://coin-images.coingecko.com/coins/images/34594/large/saros-token-logo.png?1705476813,0.059262,155568013,328,592640087.0,944374.0,0.059168,0.054977,0.00387955,7.00498,10173904.0,6.99747,2624999826.0,10000000000.0,10000000000.0,0.059168,0.15561,2025-03-28T09:22:23.613Z,0.00101093,5762.00442,2024-08-05T07:07:02.188Z,,2025-03-28T09:26:56.913Z
tribe-2,tribe,Tribe,https://coin-images.coingecko.com/coins/images/14575/large/tribe.PNG?1696514256,0.337381,153515135,329,337384384.0,66535.0,0.339956,0.33614,-0.001304573027134937,-0.38519,-617411.8486258388,-0.40057,455015530.80485964,1000000000.0,1000000000.0,2.45,-86.21346,2021-04-03T23:33:40.147Z,0.14412,134.34748,2022-08-19T07:45:15.996Z,,2025-03-28T09:26:59.461Z
zencash,zen,Horizen,https://coin-images.coingecko.com/coins/images/691/large/horizen.png?1696501880,9.58,152669389,331,152678968.0,19104779.0,10.3,9.55,-0.6286955868602853,-6.1573,-10111242.235136181,-6.21158,15937721.875,15938721.875,21000000.0,165.92,-94.2384,2021-05-08T06:00:30.087Z,3.26,192.83108,2019-10-17T00:00:00.000Z,,2025-03-28T09:27:02.124Z
magic-eden,me,Magic Eden,https://coin-images.coingecko.com/coins/images/39850/large/_ME_Profile_Dark_2x.png?1734013082,1.14,152545428,330,1144093248.0,20273290.0,1.27,1.14,-0.11137483147323923,-8.8699,-15118276.09278667,-9.01702,133333037.379437,1000000000.0,1000000000.0,17.0,-93.26937,2024-12-10T14:00:45.686Z,0.961245,19.04088,2025-03-11T01:11:10.026Z,,2025-03-28T09:26:53.872Z
ethereum-pow-iou,ethw,EthereumPoW,https://coin-images.coingecko.com/coins/images/26997/large/logo-clear.png?1696526049,1.41,152325747,332,152325747.0,10638383.0,1.53,1.4,-0.11416232394082693,-7.46927,-12480937.582863241,-7.57308,107818717.04993,107818717.04993,,58.54,-97.58654,2022-09-03T00:10:33.722Z,1.17,20.84534,2023-10-11T18:16:44.520Z,,2025-03-28T09:27:01.151Z
redstone-oracles,red,RedStone,https://coin-images.coingecko.com/coins/images/53640/large/RedStone_Logo_New_White.png?1740640919,0.543872,152305640,333,543948714.0,65306743.0,0.605806,0.542003,-0.05744939145592265,-9.55386,-16123550.140510023,-9.5729,280000000.0,1000000000.0,1000000000.0,0.932461,-41.45623,2025-03-06T12:36:56.662Z,0.424312,28.65491,2025-03-11T01:31:40.564Z,,2025-03-28T09:27:00.246Z
orca,orca,Orca,https://coin-images.coingecko.com/coins/images/17547/large/Orca_Logo.png?1696517083,2.71,150911347,334,270564108.0,422351449.0,3.05,2.59,-0.06910193168821088,-2.49039,-3567217.864580035,-2.3092,55776558.0,100000000.0,100000000.0,20.33,-86.69445,2021-10-02T20:14:11.766Z,0.351125,670.46883,2022-06-19T19:34:08.830Z,,2025-03-28T09:26:54.940Z
steakhouse-usdc-morpho-vault,steakusdc,Steakhouse USDC Morpho Vault,https://coin-images.coingecko.com/coins/images/51473/large/steakUSDC.png?1731396462,1.079,149551408,335,149551408.0,0.0,1.08,1.077,9.758e-05,0.00905,1049649.0,0.70683,138684723.6443342,138684723.6443342,,9.61,-88.78168,2025-02-07T09:20:06.126Z,1.034,4.34758,2025-02-28T11:10:02.135Z,,2025-03-28T09:25:05.369Z
euro-coin,eurc,EURC,https://coin-images.coingecko.com/coins/images/26045/large/euro.png?1696525125,1.077,149161978,336,149161978.0,34030124.0,1.082,1.076,0.0010079,0.09363,-200901.5686931908,-0.13451,138349055.0830426,138349055.0830426,,1.35,-20.30001,2023-03-14T09:50:50.729Z,0.052848,1938.95827,2022-12-09T03:16:34.877Z,,2025-03-28T09:27:02.475Z
zeus-network,zeus,Zeus Network,https://coin-images.coingecko.com/coins/images/36692/large/logo-v1.png?1712427948,0.382958,146732046,337,383333353.0,11215502.0,0.439871,0.381451,-0.03718367823471325,-8.85027,-13544674.05443275,-8.45081,382778230.010249,999997383.843267,1000000000.0,1.11,-65.5705,2024-04-08T09:00:52.107Z,0.138165,177.2905,2024-08-05T11:41:58.977Z,,2025-03-28T09:27:02.033Z
lcx,lcx,LCX,https://coin-images.coingecko.com/coins/images/9985/large/zRPSu_0o_400x400.jpg?1696510023,0.15394,145296564,338,146687855.0,1732403.0,0.159859,0.152618,-0.004883758378357222,-3.07496,-4303309.185654998,-2.87655,940989527.0,950000000.0,950000000.0,0.563966,-72.65322,2021-11-03T20:35:37.124Z,7.085e-05,217574.67476,2019-11-26T14:14:11.897Z,,2025-03-28T09:26:53.770Z
wrapped-ether-mantle-bridge,weth,Wrapped Ether (Mantle Bridge),https://coin-images.coingecko.com/coins/images/31013/large/wrapped-eth-mantle-bridge.png?1696529850,1910.18,144862127,339,144862127.0,3107218.0,2037.12,1905.13,-114.29690204078543,-5.64576,-8348710.645150036,-5.44916,75772.3241578931,75772.3241578931,,4597.42,-58.47933,2024-03-27T05:23:29.256Z,1521.64,25.44911,2023-10-12T17:22:37.907Z,,2025-03-28T09:27:01.229Z
wrapped-beacon-eth,wbeth,Wrapped Beacon ETH,https://coin-images.coingecko.com/coins/images/30061/large/wbeth-icon.png?1696528983,2033.75,144281494,340,144281494.0,3467652.0,2166.92,2030.65,-121.61856505589003,-5.6426,-8575402.570800424,-5.61009,70938.0,70938.0,,4317.06,-52.8952,2024-12-16T18:47:35.876Z,1551.13,31.10098,2023-10-12T17:25:09.026Z,,2025-03-28T09:27:01.128Z
binance-peg-sol,sol,Binance-Peg SOL,https://coin-images.coingecko.com/coins/images/54582/large/wsol.png?1740542147,130.83,144151904,341,144151904.0,3175678.0,139.79,130.81,-7.970979578529381,-5.74266,-8002293.524706781,-5.25933,1100000.099999,1100000.099999,,178.63,-26.53381,2025-03-02T23:51:33.740Z,113.82,15.30089,2025-03-11T00:55:45.359Z,,2025-03-28T09:26:59.949Z
ether-fi,ethfi,Ether.fi,https://coin-images.coingecko.com/coins/images/35958/large/etherfi.jpeg?1710254562,0.629246,144095024,343,628830327.0,72373972.0,0.698229,0.627191,-0.061443634317553286,-8.89599,-14040043.82206437,-8.87851,229147702.0,1000000000.0,1000000000.0,8.53,-92.62664,2024-03-27T23:14:46.721Z,0.591488,6.31948,2025-03-11T01:05:54.794Z,,2025-03-28T09:27:01.362Z
bitkub-coin,kub,KUB Coin,https://coin-images.coingecko.com/coins/images/15760/large/KUB_Coin_2025.png?1741751451,1.62,143775550,342,178000118.0,506641.0,1.69,1.6,-0.05238840255780053,-3.13596,-4656262.07835421,-3.13697,88850000.0,110000000.0,110000000.0,17.24,-90.59421,2021-12-28T01:16:46.693Z,0.381968,324.52031,2021-07-20T14:22:47.966Z,,2025-03-28T09:26:58.113Z
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.087693,142557576,344,291527639.0,17817748.0,0.098443,0.087491,-0.010328309477708145,-10.53681,-16514002.069712281,-10.38149,1623486380.5985715,3320000000.0,3320000000.0,0.888995,-90.11769,2025-01-03T13:16:10.915Z,0.077358,13.56678,2025-03-11T01:11:23.796Z,,2025-03-28T09:26:59.376Z
skale,skl,SKALE,https://coin-images.coingecko.com/coins/images/13245/large/SKALE_token_300x300.png?1696513021,0.02462155,142159028,345,149546449.0,25051967.0,0.02685827,0.02457232,-0.002095880120484301,-7.84462,-12102252.599961668,-7.8453,5775852671.0,6076000000.0,7000000000.0,1.22,-97.97655,2021-03-12T05:14:18.439Z,0.01948445,26.30887,2023-10-19T15:52:06.861Z,,2025-03-28T09:26:58.143Z
acet-token,act,Acet,https://coin-images.coingecko.com/coins/images/18205/large/ACET-LOGO.png?1696517703,0.083276,141835379,346,185044088.0,440286.0,0.091868,0.080934,-0.008133217126614578,-8.89763,-14959722.801626444,-9.54094,1709870215.734518,2230764830.365691,,1.9,-95.63265,2021-11-03T04:25:04.593Z,0.00242311,3323.32591,2024-07-09T14:49:17.013Z,,2025-03-28T09:26:55.757Z
kinesis-gold,kau,Kinesis Gold,https://coin-images.coingecko.com/coins/images/29788/large/kau-currency-ticker.png?1696528718,98.8,141777504,347,141777504.0,24187174.0,99.19,97.58,1.16,1.18904,1665954.0,1.18902,1434980.5846,1434980.5846,,107.91,-8.43701,2025-01-27T15:31:47.331Z,44.06,124.26406,2023-04-21T21:02:50.248Z,,2025-03-28T09:26:53.428Z
amnis-aptos,amapt,Amnis Aptos,https://coin-images.coingecko.com/coins/images/32567/large/amAPT.png?1730240666,5.57,140402801,348,140432545.0,720260.0,6.0,5.55,-0.39198892756095205,-6.57384,-10417541.137991488,-6.90725,25203628.7157081,25208967.9349,,18.83,-70.41336,2024-03-26T18:14:39.068Z,4.29,29.75978,2024-08-05T12:17:50.767Z,,2025-03-28T09:26:55.821Z
kadena,kda,Kadena,https://coin-images.coingecko.com/coins/images/3693/large/Social_-_Profile_Picture.png?1723001308,0.449837,139414971,349,139476515.0,8710364.0,0.494483,0.44587,-0.042686149099958104,-8.66683,-12990379.90810445,-8.52357,309965201.38632,310102033.19433,1000000000.0,27.64,-98.37786,2021-11-11T13:22:45.731Z,0.065811,581.17455,2020-03-13T02:00:28.582Z,"{'times': -0.5501629942870752, 'currency': 'usd', 'percentage': -55.01629942870752}",2025-03-28T09:26:53.944Z
stepn,gmt,GMT,https://coin-images.coingecko.com/coins/images/23597/large/token-gmt-200x200.png?1703153841,0.050571,139340586,350,260285084.0,35226618.0,0.056607,0.050327,-0.006005858132364275,-10.61541,-16671635.923013061,-10.68611,2754237978.49802,5144854658.49802,6000000000.0,4.11,-98.77049,2022-04-28T03:29:53.820Z,0.04147594,21.75705,2025-03-11T01:11:45.304Z,,2025-03-28T09:26:58.145Z
xyo-network,xyo,XYO Network,https://coin-images.coingecko.com/coins/images/4519/large/XYO_Network-logo.png?1696505103,0.00990022,137940768,351,137940768.0,10820350.0,0.01065307,0.009886,-0.000665019044201267,-6.29441,-9067485.952292144,-6.16801,13931216938.01129,13931216938.01129,13931216938.01129,0.081391,-87.85012,2021-11-06T04:44:55.346Z,9.672e-05,10124.04097,2020-03-13T02:24:24.303Z,"{'times': -0.827154728297407, 'currency': 'eth', 'percentage': -82.7154728297407}",2025-03-28T09:27:01.453Z
nano,xno,Nano,https://coin-images.coingecko.com/coins/images/756/large/nano.png?1696501910,1.034,137826212,352,137826212.0,7715064.0,1.094,1.034,-0.06015157915709035,-5.49812,-7849511.493246406,-5.38835,133248290.0,133248290.0,133248290.0,33.69,-96.9346,2018-01-02T00:00:00.000Z,0.026179,3845.32203,2017-07-16T00:00:00.000Z,,2025-03-28T09:26:54.628Z
world-mobile-token,wmtx,World Mobile Token,https://coin-images.coingecko.com/coins/images/17333/large/Token_icon_round_1024.png?1741247846,0.193138,136708214,353,386305424.0,16269303.0,0.202334,0.192949,-0.006966896661488808,-3.48162,-4931537.106202006,-3.48175,707772688.068187,2000000000.0,2000000000.0,0.979732,-80.25943,2022-02-17T07:00:01.257Z,0.098034,97.28353,2023-06-20T14:46:22.600Z,,2025-03-28T09:27:00.949Z
api3,api3,API3,https://coin-images.coingecko.com/coins/images/13256/large/Api3-Token.png?1742439807,1.15,136365586,354,170366696.0,100952018.0,1.31,1.13,-0.03191372399519965,-2.6947,-3821325.759427309,-2.72588,118311069.2775627,147810504.1756443,147810504.1756443,10.3,-88.8186,2021-04-07T06:54:35.507Z,0.498098,131.15561,2025-03-11T01:07:41.238Z,,2025-03-28T09:26:56.425Z
bybit-staked-sol,bbsol,Bybit Staked SOL,https://coin-images.coingecko.com/coins/images/40095/large/400x400.png?1725628094,140.6,135759896,355,135743112.0,464623.0,149.51,140.0,-7.222218115509463,-4.88589,-8478483.253414184,-5.8781,965586.801024676,965467.4205361,,308.6,-54.54773,2025-01-19T11:17:15.246Z,121.4,15.5355,2025-03-11T00:47:34.547Z,,2025-03-28T09:26:58.143Z
terra-luna-2,luna,Terra,https://coin-images.coingecko.com/coins/images/25767/large/01_Luna_color.png?1696524851,0.196922,135390504,356,212344921.0,14804802.0,0.213195,0.196459,-0.016084468177449962,-7.55118,-11209537.534301579,-7.64634,687660230.0,1078518456.25778,,18.87,-98.95681,2022-05-28T09:18:14.847Z,0.162901,20.84253,2025-03-11T00:52:05.745Z,,2025-03-28T09:26:58.925Z
hamster-kombat,hmstr,Hamster Kombat,https://coin-images.coingecko.com/coins/images/39102/large/hamster-removebg-preview.png?1720514486,0.0021012,135300365,357,210175324.0,26503309.0,0.00218916,0.00209723,-4.7991023761157e-05,-2.23299,-2720409.645225793,-1.97101,64375000000.0,100000000000.0,100000000000.0,0.00722201,-70.90566,2024-09-27T02:01:16.891Z,0.00146104,43.81499,2025-02-18T17:40:23.364Z,,2025-03-28T09:26:52.789Z
mag7-ssi,mag7.ssi,MAG7.ssi,https://coin-images.coingecko.com/coins/images/52962/large/mag7.png?1734863745,0.69423,134770260,358,134770260.0,1555878.0,0.720318,0.690133,-0.02207759362432704,-3.08214,-4062357.0123527944,-2.92608,193759994.56734,193759994.56734,,1.35,-48.67766,2024-12-27T12:21:57.631Z,0.611448,12.90192,2025-03-11T01:35:28.312Z,,2025-03-28T09:26:53.671Z
gmx,gmx,GMX,https://coin-images.coingecko.com/coins/images/18323/large/arbit.png?1696517814,13.42,134698281,359,134698281.0,10928352.0,14.55,13.3,-1.074557277197739,-7.41322,-10589096.514342904,-7.28838,10030327.1216049,10030327.1216049,13250000.0,91.07,-85.25373,2023-04-18T10:00:25.680Z,11.53,16.43668,2022-06-15T09:30:22.146Z,,2025-03-28T09:26:52.909Z
waves,waves,Waves,https://coin-images.coingecko.com/coins/images/425/large/waves.png?1696501700,1.34,134494105,360,134494105.0,13340206.0,1.42,1.34,-0.061207618589687485,-4.35286,-6097683.034214199,-4.33715,100000000.0,100000000.0,,61.3,-97.8095,2022-03-31T14:34:44.545Z,0.130878,926.01282,2016-08-02T00:00:00.000Z,"{'times': 6.15392976148033, 'currency': 'usd', 'percentage': 615.392976148033}",2025-03-28T09:27:01.202Z
polyhedra-network,zkj,Polyhedra Network,https://coin-images.coingecko.com/coins/images/36198/large/ZK.jpg?1710812518,2.23,134383848,362,2225506578.0,5739896.0,2.27,2.21,-0.04417563390209933,-1.94633,-2668318.733831376,-1.94694,60383487.0,1000000000.0,1000000000.0,4.01,-44.49283,2024-03-19T10:00:53.393Z,1.041,113.82761,2024-06-07T19:05:27.965Z,,2025-03-28T09:26:56.524Z
polygon-pos-bridged-dai-polygon-pos,dai,Polygon PoS Bridged DAI (Polygon POS),https://coin-images.coingecko.com/coins/images/39787/large/dai.png?1724110678,0.999856,134278672,361,134278672.0,11229642.0,1.001,0.99768,-0.000219648075427736,-0.02196,887012.0,0.66497,134295427.8829504,134295427.8829504,,1.025,-2.44919,2024-12-05T22:35:45.220Z,0.957024,4.47556,2024-12-05T22:30:49.634Z,,2025-03-28T09:26:55.527Z
stasis-eurs,eurs,STASIS EURO,https://coin-images.coingecko.com/coins/images/5164/large/EURS_300x300.png?1696505680,1.081,134232223,363,134232223.0,76014.0,1.088,1.081,-8.5767674968595e-05,-0.00793,-13427.651523321867,-0.01,124125940.0,124125940.0,124125940.0,1.79,-39.69323,2023-03-14T12:00:06.279Z,0.929636,16.3257,2022-11-10T13:44:54.149Z,,2025-03-28T09:26:58.895Z
eutbl,eutbl,Spiko EU T-Bills Money Market Fund,https://coin-images.coingecko.com/coins/images/39657/large/EUTBL.png?1723517425,1.11,134134232,364,134134232.0,0.0,1.11,1.11,0.00084486,0.07618,880527.0,0.66079,120847696.52199,120847696.52199,,1.14,-2.44095,2024-09-30T09:05:08.005Z,1.011,9.79363,2024-08-15T09:45:23.684Z,,2025-03-28T09:10:01.951Z
coti,coti,COTI,https://coin-images.coingecko.com/coins/images/2962/large/Coti.png?1696503705,0.074682,133800111,365,149304734.0,25367267.0,0.084778,0.074553,-0.0099594578491536,-11.76659,-18008867.4433513,-11.86285,1792309031.44,2000000000.0,2000000000.0,0.668634,-88.85752,2021-09-29T11:39:21.397Z,0.00556342,1239.14936,2019-11-07T10:29:26.372Z,"{'times': 0.14895962165969445, 'currency': 'usd', 'percentage': 14.895962165969447}",2025-03-28T09:26:59.677Z
ontology,ont,Ontology,https://coin-images.coingecko.com/coins/images/3447/large/ONT.png?1696504138,0.145867,133247377,366,145833085.0,7145255.0,0.156731,0.145767,-0.010311965464770645,-6.60264,-9576216.269780397,-6.70493,913697857.0,1000000000.0,,10.92,-98.66641,2018-05-03T01:43:05.844Z,0.125411,16.12574,2025-03-11T01:07:48.949Z,,2025-03-28T09:26:55.366Z
casper-network,cspr,Casper Network,https://coin-images.coingecko.com/coins/images/15279/large/Casper_Token_Circle_SU_Red-White_RGB_200_x_200.png?1734587165,0.01026959,132985081,368,137683029.0,4871254.0,0.01108311,0.01023699,-0.00076718310987201,-6.95115,-9920018.638866141,-6.94168,12949377425.0,13406838482.0,,1.33,-99.22476,2021-05-12T00:00:00.000Z,0.00624854,64.44548,2024-11-04T21:56:15.653Z,,2025-03-28T09:26:58.877Z
kinesis-silver,kag,Kinesis Silver,https://coin-images.coingecko.com/coins/images/29789/large/kag-currency-ticker.png?1696528719,34.75,132739320,367,132739320.0,220737.0,34.75,33.69,1.05,3.11614,3980121.0,3.09113,3820061.6828,3820061.6828,,37.57,-7.49391,2025-02-09T11:05:37.770Z,4.36,696.48214,2024-02-11T14:01:27.124Z,,2025-03-28T09:26:53.325Z
project-galaxy,gal,Galxe,https://coin-images.coingecko.com/coins/images/24530/large/galaxy.jpg?1696523708,1.038,132537850,369,207496742.0,46461.0,1.087,1.03,-0.03416037270637662,-3.1876,-4322576.617125049,-3.15838,127749331.18734433,200000000.0,200000000.0,18.32,-94.33662,2022-05-06T01:14:11.342Z,0.865462,19.87919,2025-03-11T01:07:49.260Z,,2025-03-28T09:26:55.831Z
toshi,toshi,Toshi,https://coin-images.coingecko.com/coins/images/31126/large/Toshi_Logo_-_Circular.png?1721677476,0.00031218,131296578,370,131296578.0,11876108.0,0.00035011,0.00031052,-3.7927821019297e-05,-10.83318,-16163375.180569634,-10.9612,420690000000.0,420690000000.0,420690000000.0,0.00226012,-86.18923,2025-01-26T15:05:39.402Z,1.8963e-08,1645903.91962,2023-10-09T16:05:26.462Z,,2025-03-28T09:26:59.304Z
cronos-bridged-usdc-cronos,usdc,Cronos Bridged USDC (Cronos),https://coin-images.coingecko.com/coins/images/35227/large/USDC.jpg?1707923223,0.998777,129257143,371,129257143.0,3714833.0,1.015,0.985263,0.00186503,0.18708,-679558.0259415656,-0.52299,129445548.315541,129445548.315541,,1.13,-11.72381,2025-02-03T02:21:55.432Z,0.940359,6.20773,2024-04-13T20:14:27.406Z,,2025-03-28T09:26:59.705Z
swipe,sxp,Solar,https://coin-images.coingecko.com/coins/images/9368/large/Solar_Blockchain_Foundation_Sun_CG.png?1742975137,0.202235,128822209,372,128956032.0,5460343.0,0.216769,0.201665,-0.012189820715253319,-5.6849,-7871806.337831944,-5.75871,637339053.715011,638001133.8043294,,5.79,-96.50813,2021-05-03T15:29:39.372Z,0.161303,25.34062,2020-03-18T13:24:48.021Z,,2025-03-28T09:26:58.809Z
loopring,lrc,Loopring,https://coin-images.coingecko.com/coins/images/913/large/LRC.png?1696502034,0.102988,128325544,373,141496194.0,14029806.0,0.111299,0.102867,-0.008136174960560516,-7.32171,-10143759.536666885,-7.32564,1245991468.94246,1373873397.442457,1374513896.0,3.75,-97.25676,2021-11-10T14:59:53.164Z,0.01963893,423.7914,2019-12-18T13:14:41.553Z,"{'times': 0.7164644049146033, 'currency': 'usd', 'percentage': 71.64644049146034}",2025-03-28T09:27:01.896Z
mythos,myth,Mythos,https://coin-images.coingecko.com/coins/images/28045/large/Mythos_Logos_200x200.png?1696527059,0.162806,127872217,374,162916387.0,3125261.0,0.183501,0.162802,-0.018574404771043634,-10.2406,-14906736.725177705,-10.44043,784894750.92,1000000000.0,1000000000.0,1.99,-91.82807,2022-11-03T23:38:59.029Z,0.101816,59.99425,2025-02-25T15:51:52.783Z,,2025-03-28T09:26:54.553Z
vvs-finance,vvs,VVS Finance,https://coin-images.coingecko.com/coins/images/20210/large/8glAYOTM_400x400.jpg?1696519620,2.66e-06,127702182,375,249480361.0,977835.0,2.82e-06,2.42e-06,1.31285e-07,5.18222,6148221.0,5.05802,48062985650445.58,93896367813114.05,100000000000000.0,0.00033093,-99.1974,2021-11-15T10:53:45.925Z,1.68e-06,57.6395,2025-02-28T08:26:43.516Z,,2025-03-28T09:27:00.408Z
euler,eul,Euler,https://coin-images.coingecko.com/coins/images/26149/large/Coingecko_logo_%281%29.png?1706026067,6.8,127651005,376,185700591.0,3698421.0,7.13,6.75,-0.23902938733170398,-3.39727,-4046020.4069011807,-3.07222,18685530.67,27182818.28459,27182818.0,12.78,-46.54496,2022-09-11T15:09:41.440Z,1.44,375.67824,2023-06-15T20:45:08.852Z,,2025-03-28T09:27:01.267Z
cow-protocol,cow,CoW Protocol,https://coin-images.coingecko.com/coins/images/24384/large/CoW-token_logo.png?1719524382,0.30125,125402876,377,301832477.0,29602466.0,0.332079,0.299392,-0.021183731474752054,-6.56996,-8712173.245613739,-6.49604,415471777.5592139,1000000000.0,1000000000.0,2.22,-86.403,2022-03-28T16:24:17.921Z,0.03987045,656.83341,2022-11-09T18:32:42.225Z,,2025-03-28T09:26:59.675Z
astherus-usdf,usdf,Astherus USDF,https://coin-images.coingecko.com/coins/images/54133/large/USDF_LOGO.png?1738393978,0.999089,125104111,378,125104111.0,1146159.0,1.001,0.997944,-0.002067212551642439,-0.20648,4010192.0,3.31164,125225034.7989148,125225034.7989148,,1.005,-0.63727,2025-02-25T07:41:52.096Z,0.991652,0.72766,2025-02-25T07:36:45.853Z,,2025-03-28T09:26:56.503Z
